step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,event,cause,gradient,coins,kills,win,time,death,grid_player_mean,grid_player_std,grid_player_min,grid_player_max,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
96984,1.9731827,RIGHT+JUMP,4,82,3.0026041666666665,15.457083333333333,0.46875,-16.0125,33.001861921543586,,Pit,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
96988,-0.0025,JUMP,4,82,3.0082465277777777,15.199375,0.33854166666666663,-15.462499999999999,33.00146659714553,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
96992,-0.6603922,RUN+LEFT,4,82,3.01171875,14.952083333333333,0.2083333333333333,-14.837499999999999,33.004921287125946,,Pit,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
96996,-0.0025,RIGHT,4,82,3.0230034722222223,14.715208333333333,0.6770833333333333,-14.212499999999999,33.002014932725,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97000,-0.0025,JUMP,4,82,3.032118055555556,14.487499999999999,0.5468749999999999,-13.662499999999998,33.00255893340433,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97004,-0.0025,RIGHT,4,82,3.0490451388888893,14.270208333333333,1.015625,-13.037499999999998,32.996327151200504,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97008,-0.0025,IDLE,4,82,3.063802083333334,14.063333333333333,0.8854166666666666,-12.412499999999998,32.99308732118919,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97012,-0.6603922,RUN+LEFT+JUMP,4,82,3.0763888888888893,13.866874999999999,0.7552083333333333,-11.787499999999998,32.992641465352605,,Pit,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97016,-0.0025,RUN+RIGHT+JUMP,4,82,3.0993923611111116,13.679583333333332,1.3802083333333333,-11.237499999999997,32.98233340009555,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97020,-0.0025,RUN+RIGHT,4,82,3.1328125000000004,13.50270833333333,2.005208333333333,-10.612499999999997,32.961924698484445,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97024,-0.0025,RUN+LEFT,4,82,3.1640625000000004,13.336249999999998,1.8749999999999998,-9.987499999999997,32.943806027330936,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97028,-0.0025,RUN+LEFT,4,82,3.1931423611111116,13.180208333333331,1.7447916666666665,-9.362499999999997,32.92781701209063,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97032,-0.0025,RIGHT+JUMP,4,82,3.2300347222222228,13.033333333333331,2.2135416666666665,-8.812499999999996,32.90397750147955,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97036,-0.6603982,RUN+LEFT,4,82,3.264756944444445,12.896874999999998,2.083333333333333,-8.187499999999996,32.88199389744976,,Pit,-0.6598981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97040,-0.0025,RIGHT+JUMP,4,82,3.3072916666666674,12.769583333333332,2.552083333333333,-7.637499999999996,32.85192186172189,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97044,-0.0025,IDLE,4,82,3.347656250000001,12.652708333333331,2.4218749999999996,-7.012499999999996,32.823465902763836,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97048,-0.0025,RUN+RIGHT+JUMP,4,82,3.398437500000001,12.546249999999999,3.0468749999999996,-6.387499999999996,32.78399405966128,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97052,-0.0025,RIGHT,4,82,3.457031250000001,12.450208333333332,3.5156249999999996,-5.762499999999996,32.73600213740543,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97056,-0.0025,RUN+RIGHT,4,82,3.5260416666666674,12.364583333333332,4.140625,-5.137499999999996,32.6768147801365,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97060,-0.0025,RUN+LEFT+JUMP,4,82,3.592881944444445,12.289375,4.010416666666667,-4.512499999999996,32.61886016643347,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97064,-0.0025,RIGHT,4,82,3.6675347222222228,12.224583333333333,4.479166666666667,-3.8874999999999957,32.552144045295236,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97068,-0.0025,JUMP,4,82,3.7400173611111116,12.170208333333333,4.348958333333334,-3.2624999999999957,32.48651695813945,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97072,-0.0025,RUN+LEFT+JUMP,4,82,3.8103298611111116,12.12625,4.218750000000001,-2.6374999999999957,32.42191855385759,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97076,-0.0025,LEFT+JUMP,4,82,3.8728298611111116,12.092708333333334,3.750000000000001,-2.0124999999999957,32.36389947613724,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97080,-0.0025,LEFT,4,82,3.9275173611111116,12.069583333333334,3.281250000000001,-1.3874999999999957,32.31241739324744,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97084,-0.0025,RUN+LEFT,4,82,3.9800347222222228,12.056875000000002,3.1510416666666674,-0.7624999999999957,32.26184140987181,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97088,1.9731827,LEFT+JUMP,4,82,4.024739583333334,12.054583333333335,2.6822916666666674,-0.13749999999999574,32.21775273645356,,Pit,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97092,-0.0025,RUN+RIGHT,4,82,4.079861111111112,12.062708333333335,3.3072916666666674,0.48750000000000426,32.162051121692464,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97096,-0.0025,RUN+LEFT+JUMP,4,82,4.132812500000001,12.088194444444445,3.177083333333334,1.529166666666671,32.1063835064716,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97100,-0.0025,RIGHT,4,82,4.19357638888889,12.131041666666668,3.645833333333334,2.5708333333333377,32.040871110419516,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97104,-0.0025,RIGHT+JUMP,4,82,4.2621527777777795,12.191250000000002,4.114583333333334,3.6125000000000043,31.96556777008065,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97108,-0.0025,IDLE,4,82,4.3285590277777795,12.268819444444446,3.9843750000000004,4.654166666666671,31.890466939120103,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97112,-0.0025,IDLE,4,82,4.39279513888889,12.363750000000001,3.854166666666667,5.695833333333338,31.81568344692199,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97116,-0.0025,RUN+RIGHT+JUMP,4,82,4.467447916666668,12.476041666666669,4.479166666666667,6.737500000000005,31.72885316589931,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97120,-0.0025,IDLE,4,82,4.539930555555557,12.605694444444447,4.348958333333334,7.779166666666672,31.64264969394539,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97124,-0.0025,RIGHT,4,82,4.620225694444446,12.752708333333336,4.817708333333334,8.820833333333338,31.54734756894797,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97128,-0.0025,RUN+LEFT+JUMP,4,82,4.698350694444446,12.917083333333336,4.687500000000001,9.862500000000004,31.453101984090498,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97132,0.65739816,JUMP,4,82,4.774305555555557,13.098819444444446,4.557291666666668,10.90416666666667,31.36017924301043,,Pit,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97136,-0.0025,LEFT+JUMP,4,82,4.842447916666668,13.296736111111112,4.088541666666668,11.875,31.274601316061567,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97140,-0.0025,IDLE,4,82,4.90842013888889,13.494652777777778,3.9583333333333344,11.875,31.192356483019147,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97144,-0.0025,LEFT,4,82,4.9665798611111125,13.692569444444445,3.4895833333333344,11.875,31.119084197410206,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97148,1.9731827,RUN+LEFT,4,82,5.0225694444444455,13.89048611111111,3.359375000000001,11.875,31.04917475025193,,Pit,1.9736826419830322,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97152,0.6573922,LEFT+JUMP,4,82,5.070746527777779,14.088402777777777,2.890625000000001,11.875,30.988270753447637,,Pit,0.6578922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97156,-0.0025,RIGHT+JUMP,4,82,5.126736111111112,14.286319444444443,3.359375000000001,11.875,30.920787897455977,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97160,-0.0025,RIGHT,4,82,5.190538194444445,14.484236111111109,3.828125000000001,11.875,30.846725546074516,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97164,-0.0025,IDLE,4,82,5.252170138888889,14.682152777777775,3.6979166666666674,11.875,30.77605826724655,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97168,-0.0025,RUN+LEFT+JUMP,4,82,5.311631944444445,14.880069444444441,3.567708333333334,11.875,30.708796432984958,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97172,0.65739816,RIGHT,4,82,5.37890625,15.077986111111107,4.036458333333334,11.875,30.634971716285182,,Pit,0.6578981876373291,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97176,-0.0025,RIGHT,4,82,5.453993055555555,15.275902777777773,4.505208333333334,11.875,30.554588150346227,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97180,-0.0025,LEFT+JUMP,4,82,5.521267361111111,15.47381944444444,4.036458333333334,11.875,30.48327425408753,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97184,-0.0025,RUN+LEFT+JUMP,4,82,5.586371527777778,15.671736111111105,3.9062500000000004,11.875,30.41539994849837,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97188,-0.0025,RUN+RIGHT,4,82,5.661892361111111,15.869652777777771,4.53125,11.875,30.338387655034495,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97192,0.6573922,RIGHT+JUMP,4,82,5.745225694444444,16.0,5.0,0.0,30.254774305555557,,Pit,0.6578922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97196,-0.6603922,RUN+LEFT,4,82,5.8172743055555545,15.7228125,4.322916666666667,-16.63125,30.183998463693197,,Pit,-0.6598922271728516,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97200,-0.0025,RUN+LEFT+JUMP,4,82,5.887152777777777,15.456041666666666,4.192708333333334,-16.00625,30.117759851909625,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97204,-0.0025,RUN+RIGHT+JUMP,4,82,5.967447916666666,15.198437499999999,4.817708333333334,-15.45625,30.04324694635278,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97208,1.3152905,RUN+RIGHT+JUMP,4,82,6.058159722222221,14.95,5.442708333333334,-14.90625,29.960245313080392,,Pit,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97212,-0.0025,RUN+LEFT,4,82,6.146701388888888,14.711979166666666,5.312500000000001,-14.28125,29.88107152749495,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97216,-0.0025,RUN+LEFT,4,82,6.233072916666666,14.484374999999998,5.182291666666668,-13.65625,29.805487198251072,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
97220,-0.0025,RIGHT+JUMP,4,82,6.327256944444444,14.265937499999998,5.651041666666668,-13.10625,29.72336880629325,,Pit,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565020620822906,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.4347741901874542,0.35022681951522827,0.0,1.0,0.41447368264198303,
