step,total_reward,action,level,x,y,vx,vy,goal_dist,event,cause,movement,coins,kills,win,time,death
388212,0.0054444894,RUN+RIGHT,2,33.64843750000001,15.695729166666665,9.791666666666663,11.25,2.351562499999993,,,0.020399305555555358,0.0,0.0,0.0,0,0.0
388223,0.005212756,LEFT,2,33.80468750000001,15.883229166666665,9.374999999999996,11.25,2.195312499999993,,,0.01953125,0.0,0.0,0.0,0,0.0
388234,0.006515881,RUN+RIGHT,2,34.0,16.0,0.0,0.0,2.0,,,0.024414062499999112,0.0,0.0,0.0,0,0.0
388245,-0.0013344476,RUN+LEFT+JUMP,2,34.0,15.750434027777779,0.0,-14.973958333333334,2.0,,,-0.005,0.0,0.0,0.0,0,0.0
388256,-0.0013344435,RUN+LEFT+JUMP,2,34.0,15.51171875,0.0,-14.322916666666668,2.0,,,-0.005,0.0,0.0,0.0,0,0.0
388267,0.0003475103,RUN+RIGHT+JUMP,2,34.010416666666664,15.283697916666666,0.625,-13.681250000000002,1.9895833333333357,,,0.0013020833333330373,0.0,0.0,0.0,0,0.0
388278,0.0005791788,RIGHT+JUMP,2,34.02777777777778,15.066371527777777,1.0416666666666667,-13.039583333333336,1.9722222222222214,,,0.0021701388888892836,0.0,0.0,0.0,0,0.0
388289,0.00034750355,LEFT+JUMP,2,34.03819444444444,14.859739583333333,0.625,-12.39791666666667,1.9618055555555571,,,0.0013020833333330373,0.0,0.0,0.0,0,0.0
388300,0.00027510413,RUN+LEFT+JUMP,2,34.04644097222222,14.663958333333333,0.49479166666666663,-11.746875000000005,1.9535590277777786,,,0.001030815972222321,0.0,0.0,0.0,0,0.0
388311,0.00020270636,RUN+LEFT,2,34.05251736111111,14.479027777777778,0.36458333333333326,-11.095833333333339,1.9474826388888928,,,0.0007595486111107164,0.0,0.0,0.0,0,0.0
388322,0.0005501979,RUN+RIGHT+JUMP,2,34.069010416666664,14.304791666666667,0.9895833333333333,-10.454166666666673,1.9309895833333357,,,0.002061631944444642,0.0,0.0,0.0,0,0.0
388333,0.00089768355,RUN+RIGHT+JUMP,2,34.095920138888886,14.14125,1.6145833333333333,-9.812500000000007,1.9040798611111143,,,0.003363715277777679,0.0,0.0,0.0,0,0.0
388344,0.00082528294,RUN+LEFT+JUMP,2,34.12065972222222,13.988559027777777,1.484375,-9.161458333333341,1.8793402777777786,,,0.0030924479166669627,0.0,0.0,0.0,0,0.0
388355,0.00059361994,LEFT+JUMP,2,34.13845486111111,13.8465625,1.0677083333333333,-8.519791666666675,1.8615451388888928,,,0.0022243923611107164,0.0,0.0,0.0,0,0.0
388366,0.0005212234,RUN+LEFT,2,34.15407986111111,13.715416666666666,0.9374999999999999,-7.868750000000008,1.8459201388888928,,,0.001953125,0.0,0.0,0.0,0,0.0
388377,0.00028956626,LEFT,2,34.162760416666664,13.595121527777778,0.5208333333333333,-7.217708333333341,1.8372395833333357,,,0.0010850694444446418,0.0,0.0,0.0,0,0.0
388388,0.00063704094,RUN+RIGHT,2,34.181857638888886,13.485677083333334,1.1458333333333333,-6.566666666666674,1.8181423611111143,,,0.002387152777777679,0.0,0.0,0.0,0,0.0
388399,0.00040538682,LEFT,2,34.194010416666664,13.387083333333333,0.7291666666666665,-5.9156250000000075,1.8059895833333357,,,0.001519097222222321,0.0,0.0,0.0,0,0.0
388410,0.00075285614,RUN+RIGHT+JUMP,2,34.21657986111111,13.299340277777777,1.3541666666666665,-5.2645833333333405,1.7834201388888928,,,0.002821180555555358,0.0,0.0,0.0,0,0.0
388421,0.0011003213,RUN+RIGHT,2,34.24956597222222,13.222447916666665,1.9791666666666665,-4.6135416666666735,1.7504340277777786,,,0.004123263888889284,0.0,0.0,0.0,0,0.0
388432,0.0013319599,RIGHT+JUMP,2,34.28949652777778,13.156406249999998,2.395833333333333,-3.962500000000007,1.7105034722222214,,,0.004991319444444642,0.0,0.0,0.0,0,0.0
388443,0.0015635964,RIGHT,2,34.33637152777778,13.101215277777776,2.8124999999999996,-3.3114583333333405,1.6636284722222214,,,0.005859375,0.0,0.0,0.0,0,0.0
388454,0.0017952184,RIGHT,2,34.39019097222222,13.056874999999998,3.229166666666666,-2.660416666666674,1.6098090277777786,,,0.006727430555555358,0.0,0.0,0.0,0,0.0
388465,0.0017228106,RUN+LEFT,2,34.44184027777778,13.023385416666665,3.0989583333333326,-2.0093750000000075,1.5581597222222214,,,0.006456163194444642,0.0,0.0,0.0,0,0.0
388476,0.0014911555,LEFT,2,34.48654513888889,13.000746527777777,2.682291666666666,-1.358333333333341,1.5134548611111072,,,0.005588107638889284,0.0,0.0,0.0,0,0.0
388487,0.0014187541,RUN+LEFT,2,34.529079861111114,12.988958333333333,2.5520833333333326,-0.7072916666666743,1.4709201388888857,,,0.005316840277777679,0.0,0.0,0.0,0,0.0
388498,0.0013463548,RUN+LEFT,2,34.56944444444445,12.988020833333332,2.421874999999999,-0.05625000000000768,1.43055555555555,,,0.005045572916666963,0.0,0.0,0.0,0,0.0
388509,0.0016937847,RUN+RIGHT+JUMP,2,34.62022569444445,12.997934027777776,3.046874999999999,0.594791666666659,1.37977430555555,,,0.00634765625,0.0,0.0,0.0,0,0.0
388520,0.0019253955,RIGHT,2,34.67795138888889,13.025208333333332,3.4635416666666656,1.6364583333333256,1.3220486111111072,,,0.007215711805555358,0.0,0.0,0.0,0,0.0
388531,0.0018529957,RUN+LEFT,2,34.73350694444445,13.069843749999999,3.333333333333332,2.6781249999999925,1.26649305555555,,,0.006944444444444642,0.0,0.0,0.0,0,0.0
388542,0.001780598,RUN+LEFT,2,34.786892361111114,13.131840277777776,3.2031249999999987,3.7197916666666595,1.2131076388888857,,,0.006673177083333037,0.0,0.0,0.0,0,0.0
388553,0.0020122041,RIGHT,2,34.84722222222223,13.211197916666665,3.619791666666665,4.7614583333333265,1.1527777777777715,,,0.007541232638889284,0.0,0.0,0.0,0,0.0
388564,0.0019398078,RUN+LEFT,2,34.90538194444445,13.307916666666664,3.4895833333333317,5.803124999999993,1.09461805555555,,,0.007269965277777679,0.0,0.0,0.0,0,0.0
388575,0.0017081765,LEFT+JUMP,2,34.95659722222223,13.421996527777775,3.072916666666665,6.84479166666666,1.0434027777777715,,,0.006401909722222321,0.0,0.0,0.0,0,0.0
388586,0.0016357849,IDLE,2,35.005642361111114,13.553437499999998,2.9427083333333317,7.886458333333327,0.9943576388888857,,,0.006130642361110716,0.0,0.0,0.0,0,0.0
388597,0.001983195,RUN+RIGHT,2,35.06510416666667,13.70223958333333,3.5677083333333317,8.928124999999994,0.9348958333333286,,,0.007432725694444642,0.0,0.0,0.0,0,0.0
388608,0.001910804,RUN+LEFT,2,35.122395833333336,13.868402777777774,3.4374999999999982,9.96979166666666,0.8776041666666643,,,0.007161458333333037,0.0,0.0,0.0,0,0.0
388619,0.0018384143,IDLE,2,35.177517361111114,14.05192708333333,3.3072916666666647,11.011458333333326,0.8224826388888857,,,0.006890190972222321,0.0,0.0,0.0,0,0.0
388630,0.0017660261,IDLE,2,35.23046875,14.23942708333333,3.1770833333333313,11.25,0.76953125,,,0.006618923611110716,0.0,0.0,0.0,0,0.0
388641,0.0019976257,RIGHT,2,35.290364583333336,14.42692708333333,3.593749999999998,11.25,0.7096354166666643,,,0.007486979166666963,0.0,0.0,0.0,0,0.0
388652,0.0017660095,LEFT+JUMP,2,35.34331597222222,14.61442708333333,3.1770833333333313,11.25,0.6566840277777786,,,0.006618923611110716,0.0,0.0,0.0,0,0.0
388663,0.0016936254,JUMP,2,35.39409722222222,14.80192708333333,3.046874999999998,11.25,0.6059027777777786,,,0.00634765625,0.0,0.0,0.0,0,0.0
388674,0.0016212423,JUMP,2,35.442708333333336,14.98942708333333,2.9166666666666643,11.25,0.5572916666666643,,,0.006076388888889284,0.0,0.0,0.0,0,0.0
388685,-1.083322,IDLE,3,3.0,16.0,0.0,0.0,33.0,,,-4.060338541666667,0.0,0.0,0.0,0,0.0
388696,-0.0013340083,IDLE,3,3.0,16.010850694444443,0.0,0.6510416666666666,33.0,,,-0.005,0.0,0.0,0.0,0,0.0
388707,0.00034739275,RUN+RIGHT,3,3.0104166666666665,16.0,0.625,0.0,32.989583333333336,,,0.0013020833333330373,0.0,0.0,0.0,0,0.0
388718,0.002084326,RUN+RIGHT,3,3.0729166666666665,16.010850694444443,3.75,0.6510416666666666,32.927083333333336,,,0.0078125,0.0,0.0,0.0,0,0.0
388729,0.0023158765,RIGHT,3,3.142361111111111,16.0,4.166666666666667,0.0,32.857638888888886,,,0.008680555555556246,0.0,0.0,0.0,0,0.0
388740,0.0040527144,RUN+RIGHT,3,3.263888888888889,16.010850694444443,7.291666666666667,0.6510416666666666,32.736111111111114,,,0.015190972222221433,0.0,0.0,0.0,0,0.0
388751,1.3381886,RIGHT,3,3.392361111111111,16.0,7.708333333333334,0.0,32.607638888888886,,,0.016059027777778567,5.0,0.0,0.0,0,0.0
388762,0.0041394434,RUN+LEFT,3,3.516493055555556,16.010850694444443,7.447916666666667,0.6510416666666666,32.48350694444444,,,0.015516493055555358,0.0,0.0,0.0,0,0.0
388773,0.004486747,RUN+RIGHT,3,3.651041666666667,16.0,8.072916666666668,0.0,32.348958333333336,,,0.016818576388888395,0.0,0.0,0.0,0,0.0
388784,0.0056445417,RIGHT,3,3.8203125000000004,16.010850694444443,10.156250000000002,0.6510416666666666,32.1796875,,,0.021158854166666963,0.0,0.0,0.0,0,0.0
388795,0.005572105,IDLE,3,3.987413194444445,16.0,10.026041666666668,0.0,32.01258680555556,,,0.020887586805555358,0.0,0.0,0.0,0,0.0
388806,0.0073087756,RUN+RIGHT,3,4.206597222222223,16.010850694444443,13.151041666666668,0.6510416666666666,31.79340277777778,,,0.02739800347222232,0.0,0.0,0.0,0,0.0
388817,0.0075402525,RIGHT+JUMP,3,4.4327256944444455,15.759982638888888,13.567708333333334,-15.052083333333334,31.567274305555554,,,0.028266059027778123,0.0,0.0,0.0,0,0.0
388828,0.0074678063,RUN+LEFT,3,4.656684027777779,15.519965277777777,13.4375,-14.401041666666668,31.34331597222222,,,0.02799479166666652,0.0,0.0,0.0,0,0.0
388839,0.0073953657,RUN+LEFT+JUMP,3,4.878472222222223,15.29079861111111,13.307291666666666,-13.750000000000002,31.12152777777778,,,0.027723524305555358,0.0,0.0,0.0,0,0.0
388850,0.0076268567,RIGHT,3,5.1072048611111125,15.07248263888889,13.723958333333332,-13.098958333333336,30.892795138888886,,,0.028591579861111605,0.0,0.0,0.0,0,0.0
388861,0.007554433,IDLE,3,5.3337673611111125,14.86501736111111,13.593749999999998,-12.44791666666667,30.666232638888886,,,0.0283203125,0.0,0.0,0.0,0,0.0
388872,0.0073227966,LEFT+JUMP,3,5.553385416666668,14.668246527777777,13.177083333333332,-11.806250000000004,30.446614583333332,,,0.027452256944444198,0.0,0.0,0.0,0,0.0
388883,0.0076700565,RUN+RIGHT,3,5.78342013888889,14.482326388888888,13.802083333333332,-11.155208333333338,30.21657986111111,,,0.02875434027777768,0.0,0.0,0.0,0,0.0
388894,0.0074384464,LEFT+JUMP,3,6.006510416666668,14.307100694444443,13.385416666666666,-10.513541666666672,29.993489583333332,,,0.02788628472222232,0.0,0.0,0.0,0,0.0
388905,0.007206829,LEFT,3,6.222656250000001,14.142725694444444,12.96875,-9.862500000000006,29.77734375,,,0.02701822916666652,0.0,0.0,0.0,0,0.0
388916,0.007134404,JUMP,3,6.4366319444444455,13.989045138888889,12.838541666666666,-9.22083333333334,29.563368055555554,,,0.026746961805555802,0.0,0.0,0.0,0,0.0
388927,0.0073658912,RIGHT+JUMP,3,6.657552083333335,13.846059027777777,13.255208333333332,-8.579166666666675,29.342447916666664,,,0.02761501736111116,0.0,0.0,0.0,0,0.0
388938,0.0071343,LEFT+JUMP,3,6.8715277777777795,13.71376736111111,12.838541666666666,-7.937500000000008,29.12847222222222,,,0.026746961805555358,0.0,0.0,0.0,0,0.0
388949,0.007061875,RUN+LEFT+JUMP,3,7.083333333333335,13.592326388888887,12.708333333333332,-7.286458333333341,28.916666666666664,,,0.026475694444444642,0.0,0.0,0.0,0,0.0
388960,0.0069894553,IDLE,3,7.292968750000002,13.48173611111111,12.578124999999998,-6.635416666666674,28.70703125,,,0.026204427083333037,0.0,0.0,0.0,0,0.0
388971,0.0067578615,LEFT,3,7.495659722222224,13.381996527777776,12.161458333333332,-5.984375000000007,28.504340277777775,,,0.025336371527778123,0.0,0.0,0.0,0,0.0
388982,0.0066854525,JUMP,3,7.696180555555557,13.293107638888888,12.031249999999998,-5.33333333333334,28.303819444444443,,,0.02506510416666652,0.0,0.0,0.0,0,0.0
388993,0.006453872,LEFT+JUMP,3,7.889756944444446,13.215069444444444,11.614583333333332,-4.682291666666673,28.110243055555554,,,0.02419704861111116,0.0,0.0,0.0,0,0.0
389004,0.006381473,IDLE,3,8.081163194444446,13.147881944444444,11.484374999999998,-4.031250000000006,27.918836805555554,,,0.02392578125,0.0,0.0,0.0,0,0.0
389015,0.006309078,JUMP,3,8.270399305555557,13.091545138888888,11.354166666666664,-3.3802083333333397,27.729600694444443,,,0.02365451388888884,0.0,0.0,0.0,0,0.0
389026,0.0060775145,LEFT,3,8.452690972222223,13.046059027777776,10.937499999999998,-2.729166666666673,27.54730902777778,,,0.022786458333333037,0.0,0.0,0.0,0,0.0
389037,0.005845956,LEFT+JUMP,3,8.628038194444445,13.011423611111109,10.520833333333332,-2.0781250000000067,27.371961805555557,,,0.02191840277777768,0.0,0.0,0.0,0,0.0
389048,0.0057735736,RUN+LEFT+JUMP,3,8.801215277777779,12.987638888888887,10.390624999999998,-1.4270833333333401,27.19878472222222,,,0.021647135416666963,0.0,0.0,0.0,0,0.0
389059,0.005701195,RUN+LEFT,3,8.972222222222223,12.974704861111109,10.260416666666664,-0.7760416666666735,27.02777777777778,,,0.021375868055555358,0.0,0.0,0.0,0,0.0
389070,0.005469649,LEFT+JUMP,3,9.136284722222223,12.972621527777775,9.843749999999998,-0.12500000000000688,26.86371527777778,,,0.0205078125,0.0,0.0,0.0,0,0.0
389081,0.0058169044,RUN+RIGHT+JUMP,3,9.31076388888889,12.981388888888887,10.468749999999998,0.5260416666666597,26.68923611111111,,,0.02180989583333348,0.0,0.0,0.0,0,0.0
389092,0.0055853645,LEFT+JUMP,3,9.47829861111111,13.007517361111109,10.052083333333332,1.5677083333333264,26.52170138888889,,,0.02094184027777768,0.0,0.0,0.0,0,0.0
389103,0.0055129966,JUMP,3,9.643663194444445,13.051006944444442,9.921874999999998,2.609374999999993,26.356336805555557,,,0.02067057291666652,0.0,0.0,0.0,0,0.0
389114,0.005440631,IDLE,3,9.80685763888889,13.111857638888885,9.791666666666664,3.65104166666666,26.19314236111111,,,0.020399305555555802,0.0,0.0,0.0,0,0.0
389125,0.0056721317,RIGHT,3,9.976996527777779,13.190069444444442,10.20833333333333,4.692708333333327,26.02300347222222,,,0.02126736111111116,0.0,0.0,0.0,0,0.0
389136,0.0060193907,RUN+RIGHT,3,10.157552083333334,13.285642361111108,10.83333333333333,5.734374999999994,25.842447916666664,,,0.022569444444444642,0.0,0.0,0.0,0,0.0
389147,0.00594703,IDLE,3,10.3359375,13.398576388888886,10.703124999999996,6.776041666666661,25.6640625,,,0.022298177083333037,0.0,0.0,0.0,0,0.0
389158,0.006178534,RIGHT,3,10.52126736111111,13.528871527777774,11.119791666666663,7.817708333333328,25.47873263888889,,,0.02316623263888884,0.0,0.0,0.0,0,0.0
389169,0.0061061773,JUMP,3,10.704427083333332,13.676527777777775,10.989583333333329,8.859374999999995,25.295572916666668,,,0.02289496527777768,0.0,0.0,0.0,0,0.0
389180,0.0064534415,RUN+RIGHT+JUMP,3,10.898003472222221,13.841545138888886,11.614583333333329,9.90104166666666,25.10199652777778,,,0.02419704861111116,0.0,0.0,0.0,0,0.0
389191,0.00668495,RIGHT+JUMP,3,11.098524305555555,14.023923611111108,12.031249999999995,10.942708333333327,24.901475694444443,,,0.025065104166666963,0.0,0.0,0.0,0,0.0
389202,0.0066125994,RUN+LEFT,3,11.296875,14.211423611111108,11.90104166666666,11.25,24.703125,,,0.024793836805555358,0.0,0.0,0.0,0,0.0
389213,0.006959868,RUN+RIGHT+JUMP,3,11.50564236111111,14.398923611111108,12.52604166666666,11.25,24.49435763888889,,,0.02609592013888884,0.0,0.0,0.0,0,0.0
389224,0.007307139,RUN+RIGHT+JUMP,3,11.72482638888889,14.586423611111108,13.15104166666666,11.25,24.27517361111111,,,0.02739800347222232,0.0,0.0,0.0,0,0.0
389235,0.007654412,RUN+RIGHT+JUMP,3,11.954427083333334,14.773923611111108,13.77604166666666,11.25,24.045572916666664,,,0.028700086805555802,0.0,0.0,0.0,0,0.0
389246,0.007422904,LEFT,3,12.177083333333334,14.961423611111108,13.359374999999995,11.25,23.822916666666664,,,0.02783203125,0.0,0.0,0.0,0,0.0
389257,0.0077701816,RUN+RIGHT,3,12.41015625,15.148923611111108,13.984374999999995,11.25,23.58984375,,,0.029134114583333037,0.0,0.0,0.0,0,0.0
389268,1.3415213,RIGHT,3,12.65017361111111,15.336423611111108,14.40104166666666,11.25,23.34982638888889,,,0.03000217013888884,5.0,0.0,0.0,0,0.0
389279,0.007770185,LEFT,3,12.883246527777777,15.523923611111108,13.984374999999995,11.25,23.11675347222222,,,0.02913411458333348,0.0,0.0,0.0,0,0.0
389290,0.0076978416,RUN+LEFT+JUMP,3,13.114149305555554,15.711423611111108,13.85416666666666,11.25,22.885850694444446,,,0.028862847222221877,0.0,0.0,0.0,0,0.0
389301,0.008045122,RUN+RIGHT,3,13.355468749999998,15.898923611111108,14.47916666666666,11.25,22.64453125,,,0.030164930555555802,0.0,0.0,0.0,0,0.0
389312,0.007972784,JUMP,3,13.594618055555554,16.0,14.348958333333327,0.0,22.405381944444446,,,0.029893663194444198,0.0,0.0,0.0,0,0.0
389323,0.009130373,RIGHT+JUMP,3,13.868489583333332,15.749131944444445,16.43229166666666,-15.052083333333334,22.131510416666668,,,0.03423394097222232,0.0,0.0,0.0,0,0.0
389334,0.008898875,LEFT,3,14.135416666666666,15.509114583333334,16.015624999999993,-14.401041666666668,21.864583333333336,,,0.03336588541666652,0.0,0.0,0.0,0,0.0
389345,0.00913041,RIGHT,3,14.409288194444443,15.279947916666668,16.43229166666666,-13.750000000000002,21.590711805555557,,,0.03423394097222232,0.0,0.0,0.0,0,0.0
389356,0.008898916,LEFT,3,14.676215277777777,15.061631944444446,16.015624999999993,-13.098958333333336,21.32378472222222,,,0.03336588541666696,0.0,0.0,0.0,0,0.0
389367,0.0086674215,LEFT+JUMP,3,14.936197916666666,14.854010416666668,15.598958333333327,-12.45729166666667,21.063802083333336,,,0.032497829861110716,0.0,0.0,0.0,0,0.0
389378,0.009014724,RUN+RIGHT,3,15.206597222222221,14.657239583333334,16.22395833333333,-11.806250000000004,20.79340277777778,,,0.03379991319444464,0.0,0.0,0.0,0,0.0
389389,0.008942354,JUMP,3,15.474826388888888,14.471163194444445,16.093749999999996,-11.164583333333338,20.525173611111114,,,0.03352864583333304,0.0,0.0,0.0,0,0.0
389400,0.00871082,LEFT,3,15.736111111111109,14.2959375,15.67708333333333,-10.513541666666672,20.263888888888893,,,0.03266059027777768,0.0,0.0,0.0,0,0.0
389411,0.008638456,RUN+LEFT,3,15.995225694444443,14.131562500000001,15.546874999999996,-9.862500000000006,20.004774305555557,,,0.03238932291666696,0.0,0.0,0.0,0,0.0
389422,0.008869962,RIGHT+JUMP,3,16.26128472222222,13.977881944444446,15.963541666666663,-9.22083333333334,19.73871527777778,,,0.03325737847222232,0.0,0.0,0.0,0,0.0
389433,0.008797605,JUMP,3,16.52517361111111,13.834895833333334,15.833333333333329,-8.579166666666675,19.47482638888889,,,0.03298611111111116,0.0,0.0,0.0,0,0.0
389444,0.008566083,LEFT+JUMP,3,16.782118055555554,13.702604166666667,15.416666666666663,-7.937500000000008,19.217881944444446,,,0.03211805555555536,0.0,0.0,0.0,0,0.0
389455,0.008334564,LEFT+JUMP,3,17.032118055555554,13.581006944444445,14.999999999999996,-7.295833333333341,18.967881944444446,,,0.03125,0.0,0.0,0.0,0,0.0
389466,0.008566079,RIGHT+JUMP,3,17.289062499999996,13.470104166666667,15.416666666666663,-6.654166666666675,18.710937500000004,,,0.03211805555555536,0.0,0.0,0.0,0,0.0
389477,0.008797596,RIGHT+JUMP,3,17.552951388888886,13.370052083333334,15.833333333333329,-6.003125000000008,18.447048611111114,,,0.03298611111111116,0.0,0.0,0.0,0,0.0
389488,0.009029116,RIGHT+JUMP,3,17.823784722222218,13.280850694444446,16.249999999999996,-5.352083333333341,18.176215277777782,,,0.03385416666666652,0.0,0.0,0.0,0,0.0
389499,0.008797606,LEFT+JUMP,3,18.087673611111107,13.2025,15.83333333333333,-4.701041666666674,17.912326388888893,,,0.03298611111111116,0.0,0.0,0.0,0,0.0
389510,1.3422518,JUMP,3,18.349392361111107,13.135,15.703124999999996,-4.050000000000007,17.650607638888893,,,0.03271484375,5.0,0.0,0.0,0,0.0
389521,0.008652844,JUMP,3,18.608940972222218,13.078350694444444,15.572916666666663,-3.3989583333333404,17.391059027777782,,,0.03244357638888884,0.0,0.0,0.0,0,0.0
389532,0.008421301,LEFT,3,18.861545138888886,13.032552083333332,15.156249999999996,-2.747916666666674,17.138454861111114,,,0.03157552083333348,0.0,0.0,0.0,0,0.0
389543,0.008348929,RUN+LEFT+JUMP,3,19.111979166666664,12.997604166666665,15.026041666666663,-2.0968750000000074,16.888020833333336,,,0.03130425347222232,0.0,0.0,0.0,0,0.0
389554,0.0081173945,LEFT+JUMP,3,19.355468749999996,12.973506944444443,14.609374999999996,-1.4458333333333409,16.644531250000004,,,0.03043619791666652,0.0,0.0,0.0,0,0.0
389565,0.008348887,RIGHT,3,19.605902777777775,12.960260416666666,15.026041666666663,-0.7947916666666742,16.394097222222225,,,0.03130425347222232,0.0,0.0,0.0,0,0.0
389576,0.008276523,JUMP,3,19.854166666666664,12.957864583333333,14.895833333333329,-0.1437500000000076,16.145833333333336,,,0.03103298611111116,0.0,0.0,0.0,0,0.0
389587,0.008204162,RUN+LEFT+JUMP,3,20.100260416666664,12.966319444444444,14.765624999999995,0.507291666666659,15.899739583333336,,,0.03076171875,0.0,0.0,0.0,0,0.0
389598,0.007972641,LEFT,3,20.33940972222222,12.992135416666667,14.348958333333329,1.5489583333333257,15.660590277777779,,,0.029893663194444642,0.0,0.0,0.0,0,0.0
389609,0.0077411216,LEFT,3,20.571614583333332,13.0353125,13.932291666666663,2.590624999999992,15.428385416666668,,,0.02902560763888884,0.0,0.0,0.0,0,0.0
389620,0.007509605,LEFT,3,20.796875,13.095850694444444,13.515624999999996,3.632291666666659,15.203125,,,0.02815755208333348,0.0,0.0,0.0,0,0.0
389631,0.0077411095,RIGHT+JUMP,3,21.02907986111111,13.173749999999998,13.932291666666663,4.673958333333326,14.97092013888889,,,0.02902560763888884,0.0,0.0,0.0,0,0.0
389642,0.0075095966,LEFT+JUMP,3,21.25434027777778,13.269010416666665,13.515624999999996,5.715624999999993,14.745659722222221,,,0.02815755208333348,0.0,0.0,0.0,0,0.0
389653,0.007278085,LEFT+JUMP,3,21.47265625,13.381631944444443,13.09895833333333,6.75729166666666,14.52734375,,,0.02728949652777768,0.0,0.0,0.0,0,0.0
389664,0.007046572,LEFT+JUMP,3,21.68402777777778,13.511614583333332,12.682291666666664,7.798958333333327,14.315972222222221,,,0.02642144097222232,0.0,0.0,0.0,0,0.0
389675,0.0068150605,LEFT,3,21.88845486111111,13.65895833333333,12.265624999999998,8.840624999999994,14.11154513888889,,,0.02555338541666652,0.0,0.0,0.0,0,0.0
389686,0.0067427135,IDLE,3,22.090711805555554,13.823663194444443,12.135416666666664,9.88229166666666,13.909288194444446,,,0.025282118055555358,0.0,0.0,0.0,0,0.0
389697,0.0069742245,RIGHT+JUMP,3,22.299913194444443,14.005729166666665,12.55208333333333,10.923958333333326,13.700086805555557,,,0.02615017361111116,0.0,0.0,0.0,0,0.0
389708,0.0069018807,IDLE,3,22.506944444444443,14.193229166666665,12.421874999999996,11.25,13.493055555555557,,,0.02587890625,0.0,0.0,0.0,0,0.0
389719,0.0071333945,RIGHT+JUMP,3,22.720920138888886,14.380729166666665,12.838541666666663,11.25,13.279079861111114,,,0.026746961805555358,0.0,0.0,0.0,0,0.0
389730,0.0074806656,RUN+RIGHT+JUMP,3,22.945312499999996,14.568229166666665,13.463541666666663,11.25,13.054687500000004,,,0.02804904513888884,0.0,0.0,0.0,0,0.0
389741,0.0074083265,RUN+LEFT,3,23.167534722222218,14.755729166666665,13.333333333333329,11.25,12.832465277777782,,,0.02777777777777768,0.0,0.0,0.0,0,0.0
389752,0.007335989,JUMP,3,23.38758680555555,14.943229166666665,13.203124999999995,11.25,12.61241319444445,,,0.02750651041666652,0.0,0.0,0.0,0,0.0
389763,0.0071044886,LEFT+JUMP,3,23.60069444444444,15.130729166666665,12.786458333333329,11.25,12.39930555555556,,,0.02663845486111116,0.0,0.0,0.0,0,0.0
389774,1.3405232,RUN+LEFT,3,23.81163194444444,15.318229166666665,12.656249999999995,11.25,12.18836805555556,,,0.0263671875,5.0,0.0,0.0,0,0.0
389785,0.006800519,LEFT+JUMP,3,24.015624999999996,15.505729166666665,12.239583333333329,11.25,11.984375000000004,,,0.025499131944444642,0.0,0.0,0.0,0,0.0
389796,0.0070319725,RIGHT+JUMP,3,24.226562499999996,15.693229166666665,12.656249999999995,11.25,11.773437500000004,,,0.0263671875,0.0,0.0,0.0,0,0.0
389807,0.006959525,RUN+LEFT,3,24.435329861111107,15.880729166666665,12.52604166666666,11.25,11.564670138888893,,,0.02609592013888884,0.0,0.0,0.0,0,0.0
389818,0.006887084,JUMP,3,24.64192708333333,16.0,12.395833333333327,0.0,11.358072916666671,,,0.02582465277777768,0.0,0.0,0.0,0,0.0
389829,0.008623206,RUN+RIGHT+JUMP,3,24.900607638888886,15.749131944444445,15.520833333333327,-15.052083333333334,11.099392361111114,,,0.03233506944444464,0.0,0.0,0.0,0,0.0
389840,0.008550752,JUMP,3,25.157118055555554,15.508958333333334,15.390624999999993,-14.410416666666668,10.842881944444446,,,0.03206380208333348,0.0,0.0,0.0,0,0.0
389851,0.008782133,RIGHT+JUMP,3,25.420572916666664,15.279479166666667,15.807291666666659,-13.768750000000002,10.579427083333336,,,0.03293185763888884,0.0,0.0,0.0,0,0.0
389862,0.008709688,JUMP,3,25.681857638888886,15.060694444444444,15.677083333333325,-13.127083333333337,10.318142361111114,,,0.03266059027777768,0.0,0.0,0.0,0,0.0
389873,0.008478102,LEFT,3,25.936197916666664,14.852760416666666,15.260416666666659,-12.47604166666667,10.063802083333336,,,0.03179253472222232,0.0,0.0,0.0,0,0.0
389884,0.00840567,JUMP,3,26.188368055555554,14.655520833333332,15.130208333333325,-11.834375000000005,9.811631944444446,,,0.03152126736111116,0.0,0.0,0.0,0,0.0
389895,0.008637059,RIGHT,3,26.447482638888886,14.469131944444444,15.546874999999991,-11.183333333333339,9.552517361111114,,,0.03238932291666652,0.0,0.0,0.0,0,0.0
389906,0.008868346,RIGHT+JUMP,3,26.713541666666664,14.2934375,15.963541666666657,-10.541666666666673,9.286458333333336,,,0.03325737847222232,0.0,0.0,0.0,0,0.0
389917,0.009099576,RIGHT+JUMP,3,26.986545138888886,14.128437499999999,16.380208333333325,-9.900000000000007,9.013454861111114,,,0.03412543402777768,0.0,0.0,0.0,0,0.0
389928,0.00933079,RIGHT+JUMP,3,27.266493055555554,13.974131944444443,16.796874999999993,-9.258333333333342,8.733506944444446,,,0.03499348958333348,0.0,0.0,0.0,0,0.0
389939,0.009561997,RIGHT+JUMP,3,27.553385416666664,13.830520833333331,17.21354166666666,-8.616666666666676,8.446614583333336,,,0.03586154513888884,0.0,0.0,0.0,0,0.0
